"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","FC","FC_round"
"EPHA2","EPHA2",0.118280101386599,-0.432244688267376,3.84882519595892,0.00012211801621169,0.0006400085677932,0.175996106828189,1.08544009123251,1.09
"LRP6","LRP6",0.118213071615776,-0.0397665620317404,4.4000374367414,1.1347599724408e-05,7.56159257645816e-05,2.41939301344553,1.08538966123287,1.09
"RELN","RELN",0.118188383339886,-0.551242234372651,4.40103106094145,1.12962128712226e-05,7.53941100576049e-05,2.42370319549688,1.0853710875431,1.09
"IFT22","IFT22",0.117997886835517,0.33601618013899,4.52209043493009,6.45331784561897e-06,4.49184308859455e-05,2.95598865516367,1.08522778231061,1.09
"KCNJ8","KCNJ8",0.117935651487837,-0.0728233887862607,2.58410350547368,0.0098280760729805,0.0297401828488386,-3.8499354953261,1.0851809684867,1.09
"YWHAE","YWHAE",0.117926226152321,1.2438664980894,2.7482200471863,0.00604158996261564,0.0195059227558399,-3.41616574440515,1.08517387886552,1.09
"NTS","NTS",0.117853897025286,-0.882970930581755,3.78758685027843,0.000156255942055744,0.000798858503759992,-0.0550013498421205,1.08511947532935,1.09
"CASKIN2","CASKIN2",0.11779678337029,-0.329358139751592,5.53780584140071,3.43381041426096e-08,3.74314621383991e-07,7.97790668812662,1.08507651828655,1.09
"HOXA6","HOXA6",0.117724571083019,-0.530418055584205,4.31035966539848,1.70278039565622e-05,0.000108818309659905,2.03432302515971,1.08502220750426,1.09
"ESRP2","ESRP2",0.117638788693937,-0.207469427577926,4.199801822386,2.77950989305681e-05,0.000169978999141782,1.5703248993736,1.08495769419587,1.08
"TFAP2A","TFAP2A",0.117634926776355,-0.388914125543321,4.50946057659889,6.84585697491163e-06,4.73926117592901e-05,2.89979416004383,1.08495478990115,1.08
"METTL1","METTL1",0.117585136027389,0.242155755359723,3.14756904058867,0.00166871310769528,0.00646310285082735,-2.24999829259847,1.08491734624336,1.08
"HNF4G","HNF4G",0.117511687504045,-0.117231265175446,2.42703059085452,0.0153039346068699,0.0433470169959128,-4.24023196667271,1.08486211381628,1.08
"ARHGAP32","ARHGAP32",0.117476073209398,-0.119966292580614,4.98933945875338,6.54033423866741e-07,5.74526783422459e-06,5.14310937592969,1.08483533329719,1.08
"ERG","ERG",0.117437049449862,-0.569444182305748,6.24997768351975,4.92765270987955e-10,7.19789270835976e-09,12.0862990681074,1.0848059897565,1.08
"PAAF1","PAAF1",0.11743062789177,0.675564749267437,3.47399316648794,0.0005228367247682,0.0023416581299846,-1.18055847190274,1.0848011612037,1.08
"MYRIP","MYRIP",0.117120461186874,-0.464063684691896,4.01098897194565,6.2512740163859e-05,0.000352950175690479,0.805337470808169,1.08456796359386,1.08
"ADAMTS5","ADAMTS5",0.117116004954559,-0.279963014699468,3.88625381232926,0.00010485798738766,0.000563116029957364,0.318980021111599,1.08456461355854,1.08
"MGLL","MGLL",0.117057213711395,0.819552314136017,3.59483871386406,0.000331837428477594,0.00155786855196667,-0.758191607099295,1.08452041738337,1.08
"QTRT1","QTRT1",0.11691214733411,-0.224133716608741,4.08378189396151,4.59166889234082e-05,0.000269053377789025,1.09615964285319,1.08441137178882,1.08
"NDUFS1","NDUFS1",0.116911775365165,0.722445935071941,3.76067668259374,0.000173941083528497,0.000880469098553902,-0.155353101757604,1.08441109219591,1.08
"TGFB1I1","TGFB1I1",0.11687485452015,0.0709710553051806,3.12941739249938,0.0017748304303338,0.00682755498501247,-2.30640216381356,1.0843833407582,1.08
"TRPV4","TRPV4",0.116598530227089,-0.41286157078434,4.60116705643407,4.44374812079744e-06,3.23397327652341e-05,3.31133155626591,1.08417566501405,1.08
"PGPEP1","PGPEP1",0.116532622900267,-0.0181879988688939,3.32217260406044,0.000908023806688422,0.00380670087059824,-1.69094005150362,1.08412613723048,1.08
"CDKL2","CDKL2",0.116490252934837,-0.271822975090736,3.76035731329318,0.000174161860967596,0.000881150434633185,-0.156539834112709,1.0840942984072,1.08
"NHEJ1","NHEJ1",0.116172149904447,0.0852468952194208,4.53061965518805,6.20051857925915e-06,4.33654599678008e-05,2.99402526598734,1.0838552904008,1.08
"PIGV","PIGV",0.116161077388014,0.45183116010221,4.3826432790215,1.22841622638177e-05,8.09564785454457e-05,2.3440947996885,1.08384697196958,1.08
"MRPL40","MRPL40",0.116099402477045,1.20750604265832,3.50598537156174,0.00046416035492753,0.00211122759303113,-1.07013205693431,1.08380063872881,1.08
"HOXB5","HOXB5",0.116046711305798,0.210780852002692,3.36329675356758,0.000783563058463113,0.00334667179314341,-1.55491932721973,1.08376105608619,1.08
"KCNJ13","KCNJ13",0.11602400205334,-0.554046373628485,3.71255992625612,0.000210346716144748,0.00103752782082974,-0.333026693416909,1.08374399689556,1.08
"DDT","DDT",0.116016496180707,1.71595197360746,2.52147980379688,0.0117573563938112,0.0346652160111648,-4.0084592919451,1.08373835854302,1.08
"FANCC","FANCC",0.115988498632214,-0.35168302731954,5.30608130229698,1.2340954413311e-07,1.23108545244981e-06,6.74510267909854,1.08371732726338,1.08
"CDK10","CDK10",0.115824304559157,-0.139699916113192,5.56877059476439,2.8833159915177e-08,3.19760368907467e-07,8.14652356390375,1.08359399569876,1.08
"METTL7A","METTL7A",0.115820434827532,1.84968045931955,2.49204558858992,0.0127751200539454,0.0372152713822199,-4.08163264640282,1.08359108918546,1.08
"NDUFS3","NDUFS3",0.115715807848789,1.84754317023482,3.6442415987942,0.000274483968225401,0.0013127215037908,-0.581414548645509,1.08351250795538,1.08
"SYNE1","SYNE1",0.115609840428012,-0.058357967409536,5.4639307939858,5.19103206301348e-08,5.48329574837943e-07,7.57931604440652,1.08343292578036,1.08
"MAPK10","MAPK10",0.115554357723096,-0.32411175337011,5.38962600933969,7.82616852220249e-08,8.04246966226336e-07,7.18365999325409,1.08339126026426,1.08
"MRPS35","MRPS35",0.115553596492772,1.53972251764046,3.70516949522923,0.000216535773033192,0.0010644607111848,-0.360116133660578,1.08339068861881,1.08
"HMGCS1","HMGCS1",0.115490189631783,0.580816924040949,3.74910126003444,0.000182113663976999,0.000916845009436147,-0.19830224169276,1.08334307433353,1.08
"LAPTM4B","LAPTM4B",0.115438905586918,1.90231094592482,3.23032564440025,0.00125498944009961,0.00505207363189705,-1.98874767189231,1.08330456499803,1.08
"DVL1","DVL1",0.115260925176805,-0.130102056667636,3.96924541423647,7.44464129535143e-05,0.000413703571983524,0.640888517968559,1.08317092961923,1.08
"HDAC6","HDAC6",0.115227502366206,0.133952619600783,3.87147506034679,0.000111378072378655,0.000590072948223706,0.262359544215012,1.08314583616812,1.08
"PKIG","PKIG",0.115204816894009,0.810956345317355,3.87596290280717,0.000109358730700408,0.00058148363047929,0.279530910994176,1.08312880451495,1.08
"ECSIT","ECSIT",0.115131248373897,-0.0241633155419319,3.88518085065265,0.000105318949514893,0.000565294624036628,0.314862119721966,1.08307357305625,1.08
"CAV2","CAV2",0.115080362787234,0.412471100437104,3.00868082759146,0.00265404305523981,0.00964720591533133,-2.67334637542688,1.08303537242433,1.08
"NUP62CL","NUP62CL",0.115024966213995,-0.176587336403364,4.17979217309185,3.0335788774099e-05,0.000184413460294389,1.48761413245933,1.08299378685373,1.08
"PTPN13","PTPN13",0.114936534700133,0.825507034109819,2.70375824297583,0.00690954331275046,0.0218527931867843,-3.53630034244001,1.08292740564202,1.08
"DNAJB2","DNAJB2",0.114897463000754,0.261667980936243,4.96608858849628,7.36484503054126e-07,6.37642171357193e-06,5.0293052900714,1.08289807772455,1.08
"DOCK6","DOCK6",0.114829934378599,-0.337366422238389,5.3354683343106,1.05219031780482e-07,1.05671527023372e-06,6.89860545943539,1.0828473914037,1.08
"GSTM4","GSTM4",0.114821182555876,-0.0644604132621979,3.44439935860664,0.000583206230513187,0.00258039104586644,-1.28181513924851,1.08284082254515,1.08
"NUDT13","NUDT13",0.11481068570897,-0.522900587935385,4.44963793402095,9.03688335732313e-06,6.12746235600988e-05,2.63571889562805,1.08283294397576,1.08
"ABLIM3","ABLIM3",0.11477598405952,-0.0193042464185735,2.71527589269211,0.00667455592633505,0.0212542305657975,-3.50536672447619,1.08280689852869,1.08
"TNFRSF21","TNFRSF21",0.114746535720763,1.28400794205559,2.85966334450563,0.00428145698004761,0.0145877699503455,-3.1065002711692,1.08278479646414,1.08
"CHPT1","CHPT1",0.114718831882853,1.89668398035455,2.96721391759685,0.00303798918597904,0.0108348236577034,-2.79607084778399,1.08276400412368,1.08
"S100A14","S100A14",0.114716391078323,-0.414254650783237,3.43278507305192,0.000608625942014684,0.00267779701252158,-1.32131988386447,1.08276217226526,1.08
"MPP5","MPP5",0.114679703538752,0.795904115477418,3.68474521036547,0.000234541577604296,0.00114090753140053,-0.434703651055072,1.08273463811991,1.08
"COQ8A","COQ8A",0.114597812525731,0.207703991959378,3.16443757196048,0.00157536503112307,0.00616696303339715,-2.19729178008029,1.08267318111241,1.08
"AGBL5","AGBL5",0.114467831027061,-0.19937933461066,4.51845183807411,6.56413961549457e-06,4.55966899242065e-05,2.93978349687269,1.08257564064867,1.08
"ALPL","ALPL",0.11439493753273,0.165630951610844,2.42285336213918,0.0154805462568491,0.0437623957634177,-4.2502794657955,1.08252094390019,1.08
"F11R","F11R",0.114099039385138,0.534685416797043,4.12285668435156,3.88290815493172e-05,0.000230955510668096,1.25439546979786,1.08229894057541,1.08
"FARP1","FARP1",0.114046911036924,0.857939557522632,3.3008551820198,0.000979530548143566,0.0040615165672214,-1.76079693485679,1.08225983498817,1.08
"CDC42BPB","CDC42BPB",0.113868542993971,0.0489732370485528,3.85974751357209,0.000116822434532466,0.000615409270012605,0.217580269943997,1.08212603773342,1.08
"ARHGEF12","ARHGEF12",0.11365165591639,0.492595734578336,4.80084774803969,1.68775288825383e-06,1.34507196277439e-05,4.23549217748849,1.0819633689043,1.08
"NDUFB8","NDUFB8",0.113622533626687,1.75976576881345,4.63151993566528,3.84486508450414e-06,2.84058854689702e-05,3.44933111473916,1.08194152857647,1.08
"WRB","WRB",0.113377841787506,1.45047800762639,3.29569504128543,0.000997606967895189,0.00412309266238007,-1.7776397205762,1.08175803878469,1.08
"HLF","HLF",0.11329739589988,0.322813835903077,3.14132679118685,0.00170452886398702,0.00658187599481392,-2.2694317328603,1.08169772072927,1.08
"SLC35A3","SLC35A3",0.113128114697349,0.608834488443665,3.66639972395362,0.000251904477901676,0.00121783606928825,-0.501352505174028,1.08157080523893,1.08
"MOCS1","MOCS1",0.113010918619981,-0.231763540781873,4.02866133910294,5.80275251488088e-05,0.000330546765819816,0.875468527459486,1.08148294834342,1.08
"MRPS15","MRPS15",0.112974545540826,1.55261034788946,3.64271236722154,0.000276110308828897,0.00131988214482257,-0.586922305939098,1.08145568245015,1.08
"RASSF8","RASSF8",0.112851688919732,-0.411249066303667,4.84894246050952,1.32931310762705e-06,1.086508914907e-05,4.46382705684603,1.08136359207054,1.08
"PEX6","PEX6",0.112794437259198,-0.401229277194945,3.4639578112764,0.000542622785051604,0.0024228462782326,-1.21499092969388,1.0813206802762,1.08
"CNGA1","CNGA1",0.112775252318582,-0.611110509165226,3.84034897881304,0.000126382845159504,0.000658982453725613,0.14380500031742,1.08130630098292,1.08
"SLC20A2","SLC20A2",0.112588064120386,0.00158005659477815,3.78610542371277,0.000157183739838094,0.000802398272513484,-0.0605441610110731,1.08116601170354,1.08
"FDX1","FDX1",0.112399956689075,0.58141833819678,3.33883120958969,0.000855547940656526,0.00361188178910527,-1.63604022063872,1.08102505183508,1.08
"NUDT15","NUDT15",0.112296737282511,0.403229209605218,3.73560134310462,0.000192101095049151,0.000960505475245753,-0.248226885602386,1.08094771132333,1.08
"BCKDHB","BCKDHB",0.11228508254488,-0.00980261895182054,3.81989538852969,0.000137259828858513,0.000710623670925721,0.0664143490682827,1.08093897897815,1.08
"FAM13A","FAM13A",0.112187835649985,0.18644310020166,4.08899432158359,4.49048485397474e-05,0.000263426320320664,1.11718194583415,1.08086611921669,1.08
"ADGRL2","ADGRL2",0.112177803397877,0.254531267742456,4.35497725375276,1.39275106320314e-05,9.03609113023608e-05,2.22493397298626,1.08085860308653,1.08
"MCAM","MCAM",0.112138536478332,-0.179745043632195,3.39324663827048,0.000703104916210958,0.00303856625877305,-1.45481608203779,1.0808291849427,1.08
"ZFAND1","ZFAND1",0.112090165603218,0.686301465171657,3.72683666922028,0.000198858699064989,0.00098928820188455,-0.280544737401669,1.0807929473626,1.08
"HEY2","HEY2",0.112073038780427,-0.297374966816684,4.06190353215865,5.04045525285868e-05,0.000290522294027508,1.00820978340312,1.08078011690371,1.08
"MRPS2","MRPS2",0.112018031018629,0.4590553581213,3.76652196927191,0.0001699465168866,0.000861528574697812,-0.133615250385422,1.08073890919165,1.08
"PEX7","PEX7",0.111772898462992,0.414774774144786,4.01258524374434,6.2094492823781e-05,0.000350976334506999,0.811659640309072,1.08055529326623,1.08
"RPS6KA6","RPS6KA6",0.111719175494608,-0.501418264498788,4.00436471751241,6.42770818797598e-05,0.000361713352900685,0.779128033044316,1.08051505637944,1.08
"LRRC23","LRRC23",0.111692769740185,-0.506788303533687,4.96206689411132,7.51727331163091e-07,6.49738965438936e-06,5.00967334346804,1.08049527981314,1.08
"PDHA1","PDHA1",0.111683441074129,1.66823822793285,3.89696019967162,0.000100361531260789,0.000541242962627408,0.360131295358354,1.08048829320352,1.08
"RPS6KA2","RPS6KA2",0.111670437188936,-0.334154631758052,4.62561369287538,3.95497423364566e-06,2.91772089026168e-05,3.42240863720959,1.08047855415127,1.08
"TUB","TUB",0.111595958108492,-0.514678798278986,5.48297983502024,4.66858949589988e-08,4.97771924875665e-07,7.68159653198221,1.08042277592392,1.08
"GABBR1","GABBR1",0.111461911804689,-0.346318555063228,3.87287016835052,0.000110746592095115,0.000587945952322198,0.26769540003807,1.08032239438274,1.08
"CSRP1","CSRP1",0.111416799942578,1.38969763901876,2.84801584425821,0.00444071615848714,0.0150252556983888,-3.13943666906474,1.08028861413704,1.08
"COASY","COASY",0.111403920319107,0.818915883356797,3.63692074069226,0.000282351999613594,0.00134657145338106,-0.607761018697479,1.08027896993083,1.08
"FTO","FTO",0.111191371108579,1.245999518981,3.0646186230452,0.00220631565576717,0.00819752092304481,-2.50511860902509,1.08011982643731,1.08
"SOD1","SOD1",0.11110687350008,3.39507061210884,3.87797167729134,0.000108466109045424,0.00057824085765874,0.287223232624651,1.08005656645031,1.08
"OGG1","OGG1",0.111096488703016,0.00376090743116767,3.4056646699224,0.000672054927987607,0.00291546951152876,-1.41305306747779,1.08004879202288,1.08
"TOLLIP","TOLLIP",0.111052588158737,0.010452806546825,3.82017936787349,0.000137102947312929,0.000710171041679178,0.0674860562498125,1.08001592713662,1.08
"USP11","USP11",0.111051784909074,0.577790036584789,3.68239862099639,0.000236698061461503,0.00114975661683794,-0.443247094537127,1.08001532581607,1.08
"PER1","PER1",0.111043944922723,-0.138046870907437,2.85477935665063,0.0043475951059409,0.014760543193758,-3.12032728525548,1.08000945674314,1.08
"HOXA10","HOXA10",0.11103054601158,-0.102295299028476,3.91138773970347,9.45897722679708e-05,0.000513093061771884,0.415761826773634,1.07999942629101,1.08
"DNAJB4","DNAJB4",0.110924294488796,0.269385249402575,2.54988399051389,0.0108441139406432,0.0323268411204307,-3.93703677890961,1.07991988948323,1.08
"PEX11A","PEX11A",0.11091029084881,-0.177295992464403,4.31310385643006,1.68195150004284e-05,0.000107689130168679,2.04599081526468,1.07990940720145,1.08
"PRMT5","PRMT5",0.110901124270053,0.852260609637241,4.49229214515281,7.41625127385753e-06,5.10081249838724e-05,2.82365335676467,1.07990254570757,1.08
"ADAMTSL3","ADAMTSL3",0.110892087525258,-0.405651015219599,4.76304650104961,2.03302153240033e-06,1.58926950831753e-05,4.05759042719407,1.07989578144148,1.08
"SYPL1","SYPL1",0.110885738705854,1.63813132478914,3.73125719257685,0.00019542299845616,0.000974731784982552,-0.264254374202213,1.079891029191,1.08
"GRPEL1","GRPEL1",0.110832578252771,0.842405228498184,3.56734671145197,0.00036843327707755,0.0017154964745528,-0.855533020113656,1.07985123807985,1.08
"CBR4","CBR4",0.1107986791763,0.95777626744846,3.5129966859451,0.000452150569858638,0.00206026719108938,-1.04579763733282,1.07982586506019,1.08
"THRA","THRA",0.110775971859167,-0.259760385298969,4.85991011124235,1.25849700160417e-06,1.0337091463683e-05,4.51620901362698,1.07980886926087,1.08
"ATRAID","ATRAID",0.110628209222232,2.25341511092484,3.44939116467526,0.000572587762299373,0.00253890280551218,-1.26479549697266,1.07969827954458,1.08
"EPAS1","EPAS1",0.110522442656392,1.52718731750644,3.81151564360352,0.000141966033730038,0.00073424516686375,0.0348254827022449,1.079619127825,1.08
"PRKAG2","PRKAG2",0.110373624548936,0.0622645162100559,4.49059193988395,7.47515004310287e-06,5.13320410951826e-05,2.81612857593576,1.07950776777698,1.08
"CRELD1","CRELD1",0.110316833331778,-0.39903328583169,5.53694735365147,3.45044138817979e-08,3.75726977573358e-07,7.97324485784929,1.0794652741441,1.08
"ELMO3","ELMO3",0.11024138631714,-0.310546454135134,3.70049034162153,0.000220542321757082,0.00108051999998379,-0.377239899957005,1.07940882402781,1.08
"CDK18","CDK18",0.110195605669309,-0.404422873112721,4.34925212971212,1.42928431053017e-05,9.25549846432614e-05,2.2003677779542,1.07937457198577,1.08
"MCC","MCC",0.110169388424356,-0.379006646860368,6.04095887479121,1.7979339718392e-09,2.39685461043752e-08,10.8307094078746,1.07935495732735,1.08
"MBIP","MBIP",0.110149655946569,0.615533552183464,3.99198636264045,6.77011451585008e-05,0.000378482345131586,0.730266398053924,1.07934019453864,1.08
"ST7","ST7",0.11012589517716,0.0912045473023436,4.57374023967126,5.06099614867343e-06,3.61839378504731e-05,3.18740059189665,1.07932241826468,1.08
"YIPF6","YIPF6",0.11001793376052,0.799907585381531,5.03975149841519,5.0471754789721e-07,4.53093672278224e-06,5.3916407137382,1.07924165218861,1.08
"IFT122","IFT122",0.109949401988877,-0.10282378295499,4.40675780181848,1.10043508536532e-05,7.35902468794011e-05,2.44856350738317,1.0791903866171,1.08
"SOX17","SOX17",0.109947475605085,-0.697488454050024,3.48609456888283,0.000499872352822946,0.00225560229815297,-1.13890616542079,1.07918894561022,1.08
"SLC6A1","SLC6A1",0.10991052166376,-0.867413241617758,5.16602521694157,2.6097971548617e-07,2.46856391382617e-06,6.02487694733149,1.07916130305716,1.08
"CCDC28A","CCDC28A",0.109876663779228,1.27907824076339,4.20483928296286,2.71881326823491e-05,0.000166566001603966,1.59120869559572,1.07913597706032,1.08
"PRRG4","PRRG4",0.109825172440737,0.263014749490618,3.27979609411967,0.00105526365451478,0.00434033421858957,-1.82937013452517,1.07909746222336,1.08
"SMAD9","SMAD9",0.109785108962675,-0.541770335163412,4.38873706874818,1.19479502048408e-05,7.91754963347359e-05,2.37044109147631,1.079067496225,1.08
"HSPA4L","HSPA4L",0.109660530999177,0.103299989930206,2.40186347976395,0.0163954306289639,0.0458949837486385,-4.3005059080367,1.07897432183712,1.08
"NOTCH4","NOTCH4",0.109619156753173,-0.215490458480169,3.41213844903943,0.000656378461247274,0.00285959512835678,-1.39122128702638,1.07894337897835,1.08
"HIST2H2BE","HIST2H2BE",0.109475632363285,0.245259662200792,2.59014805311821,0.00965769854661792,0.0292852810317818,-3.83442997072923,1.0788360472254,1.08
"AGPAT3","AGPAT3",0.109461967906986,0.234619997529963,3.20018158523197,0.0013932529821978,0.00553888481453053,-2.08468570584637,1.07882582910044,1.08
"HNF1A","HNF1A",0.109205906954995,-0.289255778202478,3.24709328564216,0.00118368065121037,0.00480092608434195,-1.93499655476805,1.07863436753208,1.08
"CDH9","CDH9",0.109205679562904,-0.502761386979184,3.48219949564619,0.00050715912159127,0.00228243926860508,-1.15232840601763,1.07863419752186,1.08
"TCEAL1","TCEAL1",0.109164958747569,0.775945509503894,3.20511401298835,0.00136970729826713,0.00545588512846957,-2.06904846871242,1.0786037529422,1.08
"MTFR1","MTFR1",0.109104625112447,0.802734798468669,2.62350769018354,0.00876394076473689,0.0269426621525661,-3.74820795193994,1.07855864658035,1.08
"ST3GAL6","ST3GAL6",0.109009751178957,0.0741177018827343,4.07723226523512,4.72187991456917e-05,0.000275735134931295,1.06978169172306,1.0784877211707,1.08
"MIPEP","MIPEP",0.108947462841118,0.412004012656971,3.8556016078717,0.000118806495656427,0.000625216890420466,0.201782020327707,1.07844115848388,1.08
"H3F3B","H3F3B",0.108932131983888,1.69877391955993,3.41504934170625,0.000649441130216519,0.00283178488548568,-1.38139140171146,1.07842969844616,1.08
"HMGN5","HMGN5",0.108893605172059,-0.355797880412508,3.73941859624215,0.000189226006023041,0.000948914130252864,-0.234128158550583,1.07840089963413,1.08
"COL9A2","COL9A2",0.108837016044606,-0.601682095363378,3.20459833007363,0.00137215168386747,0.00546136666700851,-2.07068445085645,1.0783586006261,1.08
"UQCRC1","UQCRC1",0.108782809938306,1.78187839046135,2.48264155771377,0.0131163466027879,0.0381440967046376,-4.10483097102835,1.07831808442472,1.08
"NAA60","NAA60",0.108615026996656,0.483772860836249,3.65207792650663,0.000266290059881433,0.00128192837207517,-0.553155007349593,1.07819268518581,1.08
"GALE","GALE",0.108594650904807,-0.15265214088136,3.69536539941808,0.000225010444727558,0.00110030215080788,-0.395970551930231,1.07817745729813,1.08
"NDUFB11","NDUFB11",0.108445077398348,1.64947816970443,3.0141383721593,0.00260695917625307,0.00949631548884489,-2.65706858221158,1.07806568147662,1.08
"SLC2A4RG","SLC2A4RG",0.108181432942766,0.321119446925056,2.90218841337597,0.00374304048535227,0.0129913743933221,-2.98511676687134,1.07786868899876,1.08
"PREPL","PREPL",0.108130718968805,0.699332573518666,4.01945286896059,6.03251222194206e-05,0.00034211002478845,0.838887717468319,1.07783080015717,1.08
"NGRN","NGRN",0.107973688054883,1.45766185532842,3.71915518013559,0.000204964322175533,0.00101489597784253,-0.308806954617019,1.07771348947131,1.08
"URGCP","URGCP",0.107813918949164,0.562262126169864,4.02814848905201,5.81532740879406e-05,0.000330892408280123,0.873429053225552,1.07759414631028,1.08
"FXYD1","FXYD1",0.107763429936749,-0.691140850315768,2.49681858486398,0.0126049575431473,0.0367929462970829,-4.06982502314674,1.07755643514424,1.08
"EZH1","EZH1",0.107661315778868,0.0500778933914208,5.38391302377885,8.07542050364136e-08,8.2819633550384e-07,7.15345792256572,1.07748016824735,1.08
"FBXO3","FBXO3",0.107618881969006,0.354935823583482,4.373773968484,1.27896940277255e-05,8.39374977108426e-05,2.30581289944369,1.07744847692319,1.08
"RHOB","RHOB",0.107565659216985,0.735863836354921,2.40173879197695,0.0164010044613716,0.0458949837486385,-4.30080297323154,1.07740872928857,1.08
"TSFM","TSFM",0.107500331599403,0.100435460478406,4.25984872400274,2.13304394180846e-05,0.000133723938105405,1.82086377722968,1.0773599435439,1.08
"MRPS7","MRPS7",0.107373704938022,0.952736182635989,3.21092784908535,0.00134242587196164,0.00536393299758021,-2.05058628026809,1.0772653868274,1.08
"SDHAF3","SDHAF3",0.107249366815181,0.537543556548094,3.17232097019738,0.00153341040228017,0.00602579606583962,-2.17256403553297,1.07717254712091,1.08
"PLA2G12A","PLA2G12A",0.107237112248782,0.289992441831701,4.10678844833973,4.16077343117763e-05,0.000246559961863983,1.18914654862873,1.07716339742117,1.08
"EDNRB","EDNRB",0.107221291626417,0.339154606691899,2.79082938130835,0.0053033339802243,0.0174362025555606,-3.29921072272895,1.07715158529081,1.08
"LIN7C","LIN7C",0.107127223926052,0.426222618571489,3.47563601541691,0.000519662445664896,0.00232948202846276,-1.17491228575847,1.07708135432277,1.08
"BCAM","BCAM",0.1071263123972,0.00111097717715267,3.27596239128414,0.00106962057307598,0.00438879227917413,-1.84180679499051,1.07708067379751,1.08
"SERPINA4","SERPINA4",0.107076530431593,-0.793996591973829,4.29210314184818,1.84774188173336e-05,0.000117203230401511,1.95688549942544,1.07704350844624,1.08
"MOK","MOK",0.107043300942869,0.0550238618285154,4.43808339784829,9.53110552973187e-06,6.44121308932639e-05,2.58511260602561,1.07701870126805,1.08
"STK25","STK25",0.107041880890468,0.502109445324106,4.19853687239728,2.79495263235592e-05,0.000170719179604775,1.56508466580322,1.07701764115333,1.08
"PIP4K2C","PIP4K2C",0.106965760242469,0.947175676718424,3.05525512539386,0.00227607237289139,0.00841694033013181,-2.53349256455087,1.07696081617256,1.08
"EIF1","EIF1",0.106893175137473,2.67334487995702,2.75584444716249,0.00590304000921799,0.0191371541199283,-3.3953693739549,1.07690663330976,1.08
"RDH11","RDH11",0.106861855149691,1.82461724224501,3.16942349010994,0.00154870932034979,0.006076574367067,-2.18165960537814,1.07688325460842,1.08
"SIRT3","SIRT3",0.106818716746095,-0.266054243151704,6.11231576253356,1.16102625739648e-09,1.61957619125225e-08,11.2547183871036,1.0768510549206,1.08
"TARDBP","TARDBP",0.106667955124013,0.288370301928798,3.45182679122509,0.000567472397101294,0.00251949859329602,-1.25648234053702,1.07673852987213,1.08
"KANSL1L","KANSL1L",0.106560346149249,0.129668887669921,3.83834051967724,0.000127413795595084,0.000663343207718807,0.136187503158063,1.07665822017054,1.08
"ID3","ID3",0.106549412425444,0.682877786591933,2.38716417341946,0.0170641108332074,0.0474260759090911,-4.33542090506089,1.07665006055353,1.08
"TFB2M","TFB2M",0.106547610617303,0.96061241833328,3.86546156363991,0.000114139121507042,0.000602536654078606,0.239381481929402,1.07664871590648,1.08
"CBY1","CBY1",0.106454167883428,0.35297681464151,4.15768568252995,3.33990903808165e-05,0.000200767606786507,1.39668788743911,1.07657898409304,1.08
"RAMP2","RAMP2",0.106294880991327,-0.33049196755436,3.67635818946695,0.00024233508997672,0.00117602102278688,-0.465214324615232,1.07646012636552,1.08
"COX8A","COX8A",0.10624907889404,3.03640680440786,2.75329954069095,0.00594896390523436,0.0192616073245793,-3.40231724108451,1.07642595188831,1.08
"ARHGAP44","ARHGAP44",0.106187177334053,-0.46457414245636,4.24378353239225,2.29035061356484e-05,0.000142972130791822,1.75349085466431,1.07637976678732,1.08
"PGRMC1","PGRMC1",0.106096085270583,2.5086372762013,2.67639371994238,0.00749793485280352,0.0234526449855014,-3.60927102890921,1.07631180609162,1.08
"AKAP1","AKAP1",0.106063836322769,0.0620181393096848,4.65547747203898,3.42764172103343e-06,2.5544924633795e-05,3.55888228846741,1.07628774727507,1.08
"ACSS3","ACSS3",0.106012828149641,0.336086505191051,2.89518427389074,0.00382725417209118,0.0132297748173199,-3.00523167546558,1.07624969453372,1.08
"SHB","SHB",0.10585946287329,-0.154964064396871,4.95488129039356,7.79722203797555e-07,6.71099287359428e-06,4.97463544027402,1.0761352902042,1.08
"ZFP2","ZFP2",0.105644613684122,-0.603569366331293,4.0012851236255,6.51132844640051e-05,0.000365815018485963,0.766957886131377,1.07597504179901,1.08
"PLA2R1","PLA2R1",0.105371604998875,-0.334960648756682,3.33092022131884,0.000880106996865809,0.00370333088187362,-1.66214543344743,1.07577144871039,1.08
"ARHGEF5","ARHGEF5",0.105247441419138,-0.0897725764293937,3.90920352159339,9.54429513725826e-05,0.000517172325270089,0.407326774132915,1.07567886789283,1.08
"NAXD","NAXD",0.105102697204929,1.02253006269465,3.53358469025069,0.000418541041713981,0.0019294779763415,-0.974064357979591,1.07557095147405,1.08
"RAI14","RAI14",0.104856303640302,0.975285130745805,3.34403577461574,0.000839739242817637,0.00354961229570108,-1.61883242131276,1.07538727361832,1.08
"SSTR2","SSTR2",0.104824905594349,-0.188086192325565,2.80160679585348,0.00513001268942372,0.0169316913329108,-3.26934556744326,1.07536386971752,1.08
"EPM2A","EPM2A",0.104704559493599,-0.30358128673819,4.6770088889637,3.09003240712262e-06,2.32834055731973e-05,3.65781212813869,1.07527416922829,1.08
