"","Row","d.value","stdev","rawp","q.value","R.fold","logFC","FC_round"
"CLSPN",10086,2.67646642532206,0.0120988752454527,0.00786699266503667,0.00294794336639487,1.022699452791,0.0323822333786135,1.02
"IFNA10",9151,2.54608335587492,0.0127076960560609,0.011360391198044,0.00413899944864698,1.022680043836,0.0323548534198539,1.02
"PENK",3533,1.27107117066577,0.025374628162856,0.203546210268949,0.0571003713090801,1.0226078162355,0.0322529583241708,1.02
"VPS26A",9457,1.23342733361794,0.0261486725895175,0.217437652811736,0.060498938485737,1.02260748251394,0.0322524875097375,1.02
"FUT7",6653,2.12582273406827,0.0151610029363314,0.0337848410757946,0.011319980494606,1.02259126291618,0.0322296047133277,1.02
"DEFA4",9149,2.21643335789385,0.0144503006614616,0.0270865525672372,0.00923114953380144,1.0224484652297,0.032028128417659,1.02
"MARCH2",1008,1.01803129164254,0.0314394735499649,0.309325183374083,0.0824814101588542,1.02243304348528,0.0320063678666324,1.02
"PLCB3",10206,1.51750694390559,0.0210833631971983,0.128765770171149,0.0379408099214641,1.02242438479893,0.031994150052633,1.02
"TFDP1",3594,1.49070547686872,0.0214550886833793,0.135745721271394,0.0397628517193218,1.02241663753227,0.0319832182070178,1.02
"NUDT21",7368,1.47637594734323,0.021657550908557,0.139505134474328,0.0407578542323258,1.02241059177982,0.0319746872397555,1.02
"PPP3CA",7246,1.25212039656791,0.025508265969419,0.210453789731051,0.0587886618078682,1.02238559893375,0.0319394201013892,1.02
"ZNF365",4698,2.33012837797337,0.0136978431002911,0.0201369193154034,0.00701806692082895,1.02237023013471,0.0319177329250147,1.02
"SERINC3",3108,1.25162794000216,0.0254682870407,0.210623960880196,0.0588210959049792,1.02234123722484,0.0318768196441357,1.02
"PRSS21",2562,2.67764806995361,0.0118872828185407,0.00783765281173594,0.00293841874679783,1.02230803140279,0.0318299598960586,1.02
"RPGR",1184,1.35348062381876,0.0234786655706249,0.175706601466993,0.0501035502438409,1.0222711553176,0.0317779189229613,1.02
"ANGPT4",4499,2.14382943148191,0.0148155363955062,0.0323814180929095,0.0108821936949626,1.02225986341129,0.0317619829678757,1.02
"ZNF227",4869,1.99763530208505,0.0158944816545121,0.0459481662591687,0.0150061874686554,1.02225234876752,0.0317513776613967,1.02
"CHST2",7332,1.85853167360175,0.0170506380834465,0.0630533007334963,0.0199293897048833,1.02220825764263,0.0316891509332059,1.02
"ATG101",2278,1.459019347358,0.0217043815372234,0.144208312958435,0.0419519782190015,1.02219264269383,0.0316671125852481,1.02
"RC3H2",4981,1.7303832215592,0.0182807927133417,0.0831960880195599,0.0255836082294114,1.02216831518436,0.0316327769879683,1.02
"WNT6",8924,2.36430246522407,0.0133678576164715,0.0184215158924205,0.0064612971465535,1.02214910171537,0.0316056587173868,1.02
"PALB2",3975,1.50268540895106,0.020983513937314,0.132621026894866,0.0389440200903045,1.02209664680464,0.0315316202221229,1.02
"ZNF587",4900,1.45412527110586,0.0216251208310748,0.14560293398533,0.0423138761660897,1.0220357310176,0.0314456346911841,1.02
"CNTLN",9776,1.62883005982384,0.0193043432397236,0.103000488997555,0.0310450236881563,1.02203421490022,0.0314434945540195,1.02
"CDKN2A",9826,2.83287469112665,0.0110892572351555,0.00495158924205379,0.00192047218962263,1.02201365789581,0.031414476164866,1.02
"SIGLEC8",9235,2.99977738136593,0.010471542521144,0.00295843520782396,0.00118950728601592,1.0220121137408,0.0314122964029394,1.02
"C2CD3",2838,3.04194235200365,0.0103223880783054,0.00259266503667482,0.00105127995712711,1.02200348049473,0.0314001094692141,1.02
"MAP1S",2888,1.57255590666986,0.0199594949781078,0.115410268948655,0.0344116242518642,1.02199449254894,0.0313874217219707,1.02
"ETV3",5890,2.0660389836117,0.0151795177417797,0.0389525672371638,0.012901466608868,1.02197611253663,0.0313614754069416,1.02
"ALAS2",8351,2.37704266276063,0.0131914953641226,0.0177779951100244,0.00625021461534777,1.02197276322238,0.0313567472661278,1.02
"TPD52L2",1491,1.64202309679977,0.019065711560309,0.100247432762836,0.0302924177716908,1.02193705557776,0.0313063387389507,1.02
"RPS14",5629,1.59390560851021,0.0195496053578223,0.110533985330073,0.0331070020448809,1.02183356118624,0.0311602256239941,1.02
"SEPT7",7630,1.27722782378882,0.0243576524151771,0.201335941320293,0.0565226579161127,1.02179818015915,0.0311102713868412,1.02
"TUT4",5948,1.29380656600093,0.0240444677445,0.195645965770171,0.0551525992937228,1.02179720195606,0.0311088902438317,1.02
"TCEAL9",9945,0.63565374496783,0.0487576943896801,0.526256234718826,0.131117126654727,1.0217151331244,0.0309930110347974,1.02
"PRRG3",2140,2.42814302421891,0.0127552334803541,0.0156127139364303,0.0055462241823394,1.0216999212392,0.0309715311976053,1.02
"TPM3",1650,1.00733444147283,0.0307197312168871,0.314516381418093,0.0836869284501728,1.02168116298024,0.0309450432875575,1.02
"GAA",1079,1.4091100268431,0.0219595282935524,0.158451833740831,0.0457110205332359,1.02167999322782,0.0309433915031894,1.02
"DSC2",9214,1.64882848011511,0.0187518765653053,0.0987970660146699,0.0298862954751811,1.02166245659085,0.0309186281364787,1.02
"SPSB1",1017,0.949058673315516,0.0324966963880852,0.343476772616137,0.0903445915089633,1.02160767703752,0.0308412715612132,1.02
"INTS11",3423,1.7686279524171,0.0174197051840288,0.0766572127139364,0.0237876418459121,1.02158480908616,0.0308089775113383,1.02
"POMC",7868,2.11308417850499,0.0145695866956614,0.0347814180929095,0.0116313531413233,1.02156907901493,0.0307867631339593,1.02
"F2RL2",5946,2.40179243184333,0.0128042648194088,0.0167462102689487,0.00591615750100615,1.02154530363912,0.0307531863385749,1.02
"NSD3",7804,2.03446616569358,0.0151016568546801,0.0420821515892421,0.0138583693816865,1.0215245029575,0.0307238099167613,1.02
"ARL14",4601,2.56221462594286,0.0119868459138521,0.0108430317848411,0.00396335605711749,1.02151675815375,0.0307128719193948,1.02
"CD2BP2",9929,1.37356796689568,0.0223546091041433,0.169275305623472,0.048478755702506,1.02151159148378,0.0307055749779258,1.02
"MCM3AP",742,2.33558732393,0.0131001457898607,0.0198581907090465,0.00693083408950939,1.0214343873953,0.0305965344484339,1.02
"RHBDD3",7612,1.28908815665428,0.0236355465108742,0.197252811735941,0.0555428718498126,1.02134360306357,0.0304683030832194,1.02
"QSER1",7315,1.61510380365238,0.0188487046241701,0.105914914425428,0.0318508391068418,1.02132541723586,0.0304426145324174,1.02
"TATDN2",1692,2.38940753727337,0.012707634145174,0.017239119804401,0.00607787481637689,1.02126956478866,0.0303637168073912,1.02
"PPP4R3A",3020,1.77758684425725,0.0170565802102494,0.0752117359413203,0.0233907641537011,1.02123830185388,0.0303195525897581,1.02
"CEP290",2139,1.37679403878046,0.0220151548148289,0.168215158924205,0.0482181483159018,1.02123177626352,0.0303103339118856,1.02
"ZDHHC17",10218,1.24256039156418,0.0243567285949849,0.21398141809291,0.0596480504491945,1.02119947857727,0.0302647062202074,1.02
"MUS81",3883,1.86369872110601,0.0162121443504072,0.0623775061124694,0.0197352170319801,1.02116397844389,0.0302145526922397,1.02
"HERC4",8076,1.37108732879334,0.0220302278819267,0.170059657701711,0.0486599841719241,1.02115747618015,0.0302053662993393,1.02
"FCAR",5610,2.30090627334123,0.013072505498586,0.0217936430317848,0.00754399309726939,1.02106776037406,0.0300786099099842,1.02
"AHI1",4634,1.16001277756439,0.0258924123790847,0.24638435207824,0.0674386107129693,1.02103727044771,0.0300355292017043,1.02
"MCOLN1",4921,1.10406460592784,0.02719482248723,0.26998533007335,0.0731544296584331,1.02102970610493,0.0300248409726409,1.02
"ITGB3BP",1186,0.920899679207021,0.0325585409892614,0.357932518337408,0.0937409818324803,1.02100020080144,0.0299831499524593,1.02
"CERK",10081,1.11953049858224,0.0267735613649981,0.263477750611247,0.0715810022415204,1.02099359692474,0.0299738185037781,1.02
"CDC40",42,1.5197862606957,0.0197158876048048,0.128195599022005,0.0377975846534423,1.02098660247482,0.029963935099203,1.02
"RECQL4",8271,1.92052095444736,0.0155939089507424,0.0549662591687042,0.0176236157554084,1.02097562889105,0.0299484289016452,1.02
"TKT",8838,0.984676308263653,0.0303771378407744,0.325502200488998,0.0862730056737576,1.02094959984061,0.0299116479446709,1.02
"PLA2G5",6941,2.3011416376716,0.0129654730089353,0.0217828850855746,0.00754143064410909,1.02089563578747,0.0298353897929691,1.02
"EIF5B",535,0.808786643226158,0.0367931076065597,0.419900244498777,0.107784727166307,1.02084071392541,0.029757773994969,1.02
"AICDA",2248,1.81048751172194,0.0164211582989933,0.06999804400978,0.021917918241895,1.02082127514298,0.0297303020283369,1.02
"TRRAP",2412,1.92084253849793,0.0154512281621926,0.0549349633251834,0.0176160944869726,1.02078524180161,0.0296793763259768,1.02
"ROBO3",6277,1.55096668983482,0.0190922958214811,0.120464547677262,0.0357809916328079,1.02073722724524,0.0296115148515902,1.02
"MCFD2",7648,1.57033364340595,0.0188269866851146,0.115913936430318,0.0345480521127924,1.02070407033236,0.0295646505955921,1.02
"HELZ",7305,1.24069909762437,0.02382452254531,0.214677750611247,0.0598209884005182,1.02070011756746,0.0295590636232974,1.02
"UFM1",3880,1.01877658029032,0.0290023657265681,0.308978973105134,0.0823988689984453,1.02069153381076,0.0295469309752422,1.02
"GGT5",5824,1.16936359471346,0.0252608015240119,0.242540831295844,0.0665119627820112,1.0206859663793,0.0295390616754618,1.02
"ZNF80",4686,1.66760663153184,0.0177131605817614,0.095001466992665,0.0288390369624959,1.02068562846731,0.0295385840515338,1.02
"SNX3",825,1.58998965082769,0.0185407980534275,0.111427872860636,0.0333557350316654,1.02064395345754,0.0294796770230383,1.02
"TSHR",9822,2.89795159597732,0.0101680013020103,0.00405378973105134,0.00159678448065374,1.02063454332377,0.0294663756010606,1.02
"CXCR2",2194,1.60090985697821,0.0183366059868987,0.108967237163814,0.0326725637369305,1.02055593286158,0.0293552532679518,1.02
"STAG3",8678,1.45766002729642,0.0201263568704999,0.144600488997555,0.0420442993762748,1.02054329364844,0.02933738590523,1.02
"SLC17A9",9527,2.43596877363582,0.0120402916502885,0.0153066014669927,0.00544867682216887,1.02053790944556,0.0293297744855714,1.02
"MFAP3",4049,1.55340287884953,0.0188434725593763,0.119899266503667,0.0356366363490897,1.02049669109728,0.0292715045212574,1.02
"GMPPB",4616,1.52642580666064,0.0191717518643728,0.126507579462103,0.0373685128162471,1.02049156440591,0.0292642568046725,1.02
"CFI",2755,0.626548664028802,0.0466938733711344,0.532185819070905,0.132257282918023,1.02048571263242,0.0292559839790157,1.02
"PRR7",6786,2.27369580804192,0.0128515203047739,0.0234122249388753,0.00807566815327746,1.02046057657075,0.0292204478439306,1.02
"MMP19",861,1.32587212339562,0.0220231189694823,0.184625916870416,0.0523546727347106,1.0204459997963,0.0291998395118618,1.02
"PSMC3IP",5018,0.897841902658031,0.0324913254996605,0.370272860635697,0.0965660113245685,1.0204263605547,0.0291720735064969,1.02
"BIRC7",7289,1.56597472631884,0.0185883543952807,0.116922249388753,0.0348208737057663,1.02038167373586,0.0291088931868672,1.02
"ZMIZ2",8363,1.76632979468524,0.0164085878430534,0.077041564792176,0.0238805344506943,1.02029262071276,0.0289829775958953,1.02
"NOS3",154,1.28948958923814,0.0224658251247053,0.197105134474328,0.0555151986655975,1.02028305217772,0.028969447611952,1.02
"MAK",3603,2.22518102697671,0.0130150704285892,0.0264821515892421,0.00903750172016427,1.02027699863016,0.0289608877824629,1.02
"EP400",1181,2.04862181740015,0.0141030692869292,0.0406738386308068,0.0134240914317189,1.02022817997427,0.0288918554335089,1.02
"ZMYM5",5271,2.18503448056158,0.013206453742854,0.0292352078239609,0.00990334959845469,1.02020321820128,0.0288565567940766,1.02
"KLHL18",7808,1.73314743296925,0.0166184092681866,0.0826669926650367,0.0254313446174989,1.02016474748694,0.02880215336319,1.02
"HESX1",1944,1.09673062160932,0.0262478495113233,0.273261613691932,0.0739352031132601,1.0201539051701,0.0287868203104613,1.02
"RSBN1",4648,1.34412588069541,0.0214019616605512,0.178707090464548,0.0508816884185482,1.02013984089424,0.0287669305655982,1.02
"RAB5A",2855,1.35359895084366,0.0212460048954312,0.175669437652812,0.0500993089773906,1.02013392905126,0.0287585699360753,1.02
"FHL5",1882,1.10876985664757,0.0258817722026769,0.268047921760391,0.0726732806831576,1.02009034339167,0.0286969288549477,1.02
"CDK5RAP3",9800,1.14241495341912,0.0250475276804679,0.253508068459658,0.0691986745167172,1.02003218217442,0.0286146701683456,1.02
"IDUA",3248,1.52718016132566,0.0187290081472152,0.126306112469438,0.0373237179950063,1.02002362677524,0.0286025696837337,1.02
"GSN",8427,1.04807781920676,0.0272880120102102,0.29521858190709,0.0792558489356509,1.02002178174489,0.0285999601181493,1.02
"TINAGL1",5431,0.815007058483152,0.0350395391187647,0.416378484107579,0.106978463876012,1.01999174180947,0.0285574717077898,1.02
"CITED1",170,1.69581567520258,0.0168269428184774,0.0895745721271394,0.0273727806598511,1.01997613246625,0.028535393397312,1.02
"MPHOSPH10",4276,1.09442514298785,0.0260567559516776,0.274253300733496,0.0741767312771085,1.01996324791548,0.0285171688582142,1.02
"EPHA2",5646,1.3451925460614,0.0211982100727303,0.178356968215159,0.0508013075076235,1.01996219120125,0.0285156741796809,1.02
"TBL2",8480,1.18953817995138,0.0239521010957865,0.234367726161369,0.0646334070801522,1.01994541076764,0.0284919387434937,1.02
"ILKAP",1787,1.32771770791294,0.0214419427755433,0.184034229828851,0.0522132374336721,1.01992908575701,0.0284688471151446,1.02
"MED13",4,1.20694752443614,0.0235835648053254,0.227487530562347,0.0629910579510197,1.0199257475239,0.0284641251591671,1.02
"ALOX15B",7455,1.86091785842319,0.0152563079870131,0.0627442542787286,0.0198372880647742,1.01987386573271,0.0283907359866372,1.02
"CNR1",1057,2.67986264811617,0.0105761124520579,0.00778484107579462,0.00291959307905937,1.01983978749304,0.0283425287225457,1.02
"PAXBP1",5254,1.29517777960865,0.021873262335884,0.195151100244499,0.0550407102489913,1.0198307636994,0.0283297633449879,1.02
"SV2B",207,2.091311387568,0.0135410974372573,0.0366738386308068,0.0122133216177901,1.01982290868414,0.0283186512707046,1.02
"FSHR",8353,3.32067088665654,0.00852404885978548,0.00105623471882641,0.000454350485168115,1.01981365529784,0.0283055608851284,1.02
"KCNK15",2921,1.9340180869719,0.0146327218141539,0.0533300733496333,0.0171356788541068,1.01980968812354,0.0282999486502018,1.02
"ING3",3021,2.21889664062851,0.0127506511108568,0.0269105134474328,0.00917532882705096,1.01980433584346,0.0282923769157062,1.02
"DUT",7769,1.14839911390758,0.0246078599492623,0.251065036674817,0.0686318359503368,1.01978119843899,0.0282596445608951,1.02
"SETDB1",1502,2.23508024653079,0.0126180971160813,0.0258640586797066,0.00884637280029966,1.01974077757572,0.0282024596129606,1.02
"NADSYN1",2745,1.05116773316375,0.0268227397870055,0.293743765281174,0.0789259038868551,1.01973564526887,0.0281951985791475,1.02
"RPE65",6649,2.66913412220838,0.0105556876887895,0.00803422982885086,0.00300160317183543,1.0197210477119,0.0281745461935238,1.02
"CTNNBL1",1601,1.23423953470166,0.02282287017209,0.217121760391198,0.0604185252981431,1.01971704888142,0.0281688886617565,1.02
"TRIM46",1852,2.22761340717156,0.0126179963057335,0.0263286063569682,0.00898919638316096,1.01967402537115,0.028108017742294,1.02
"TH",2284,2.47339169106148,0.0113393758192954,0.0138122249388753,0.00495359846227196,1.01963070055659,0.0280467179332694,1.02
"NIP7",8444,1.26756411820392,0.0221258139532213,0.204845965770171,0.0574239059245612,1.0196301138942,0.0280458878531583,1.02
"ZFP36L1",3965,1.14442062049467,0.0244674894975712,0.252682640586797,0.0690074191762666,1.01959846005852,0.0280010995127566,1.02
"GRAMD4",2929,1.51964796352605,0.0184230042980343,0.128231784841076,0.0378032946817301,1.01959519598815,0.027996480963539,1.02
"MED23",6327,1.68690186513374,0.0165763709582822,0.0912929095354523,0.0278373243254612,1.01957133009809,0.027962711086675,1.02
"MNX1",8398,2.52561264886444,0.0110539638420353,0.0119520782396088,0.00433000592270616,1.01953975451826,0.0279180308995352,1.02
"HIST1H3F",2711,1.5395871680342,0.0180767213478153,0.12319413202934,0.0364856696274259,1.01947803209694,0.027830688227225,1.02
"SUGP1",9020,1.55051012657387,0.0179215421752278,0.120569193154034,0.0358026111353069,1.01944753672015,0.0277875326265114,1.02
"POU4F2",8477,1.28779911849263,0.0215474358360262,0.197690953545232,0.0556408400813538,1.01942014556779,0.0277487688754111,1.02
"CCDC82",9179,1.61302101308428,0.0171967339619677,0.106371638141809,0.0319753508863471,1.01941302606398,0.0277386932370745,1.02
"TTLL4",1597,1.70890722920869,0.0162193655455488,0.0871471882640587,0.0267062706933676,1.01939797396884,0.0277173910339665,1.02
"LMO4",7943,1.47072153059449,0.018840075900014,0.141091442542787,0.0411517701529232,1.01939169536695,0.0277085052641849,1.02
"POLA1",1082,1.53211325280378,0.0180728902941327,0.125053300733496,0.0369778178516386,1.01937841828275,0.0276897147361097,1.02
"ZNF43",7460,1.1165499011136,0.0247533316313675,0.264723716381418,0.0718760630838457,1.01934211152923,0.0276383299852355,1.02
"ADH1A",6268,1.20687004570936,0.0228831705389234,0.227521760391198,0.062992775556431,1.01932705008944,0.0276170130742862,1.02
"ZNF45",9486,1.62964591181468,0.0169062780235186,0.102842053789731,0.0310159709332574,1.01928058444963,0.0275512468650294,1.02
"BTNL3",3728,2.29801251936359,0.0119863415610554,0.0219823960880196,0.00760347590469737,1.01927600351282,0.0275447629686732,1.02
"CCNA1",1381,1.64811597355305,0.0167044894787439,0.0989496332518337,0.0299284192959803,1.01926623464926,0.0275309359399679,1.02
"PCM1",1226,1.24576640217438,0.0220508738835288,0.212872371638142,0.0593830892916224,1.01922335223942,0.0274702378226844,1.02
"ADAMTS6",8434,1.47589465907377,0.0186048818503502,0.139635207823961,0.0407905541991511,1.01921530409716,0.0274588457556314,1.02
"SUPT20H",5038,1.1602987005627,0.0236377444488802,0.246288508557457,0.0674245169624223,1.01919269630763,0.0274268441682693,1.02
"DLEC1",6060,2.52960013102898,0.0108308470434735,0.0118249388753056,0.00428947703969349,1.01917211615017,0.0273977121003251,1.02
"PRELID3A",9795,2.34572178747823,0.0116781607561924,0.0193731051344743,0.00677286878246031,1.01916929325106,0.0273937161234749,1.02
"ZFY",2087,1.0895790550107,0.025068100652379,0.276374572127139,0.074714503567495,1.01911275273205,0.0273136774197323,1.02
"DNAJC3",9597,1.34885700094509,0.0202309771886134,0.17719902200489,0.0504970876952493,1.01909510557834,0.0272886952168215,1.02
"GTF2H3",531,1.59586212883099,0.0170954971109778,0.110109535452323,0.0329930615343482,1.0190904160516,0.0272820564129491,1.02
"OSR2",1740,0.94273167193182,0.0289295195615263,0.346747188264059,0.0910981980016744,1.01908385940839,0.0272727743444218,1.02
"FAM136A",4935,1.14082235761307,0.0238815879086619,0.254159413202934,0.0693596213084509,1.01906399285669,0.0272446494215032,1.02
"HIPK1",1199,1.88986501364987,0.0143966436525241,0.0589036674816626,0.0187526089596783,1.01903790283872,0.0272077131528896,1.02
"EFNA4",4673,1.5089912163549,0.0180283966098114,0.130996577017115,0.0385223648410426,1.01903576896124,0.0272046921291679,1.02
"MTA2",9910,1.69503138353706,0.0160472648833359,0.0897310513447433,0.0274168709467532,1.01903289095317,0.0272006175971869,1.02
"TCP11L1",1631,1.75893318842377,0.0154552283428457,0.0782513447432763,0.0242187886430241,1.01902165771908,0.0271847140668995,1.02
"MED17",3195,1.83610799408226,0.0148028572931435,0.0662210268948655,0.0208222769887543,1.01901807700664,0.0271796446111995,1.02
"ADH1B",9518,0.494602741963415,0.0548843262799945,0.621851344743276,0.150342171590699,1.01899426950062,0.0271459382689008,1.02
"ZNHIT6",7649,1.19423727658383,0.0226406170018746,0.232536919315403,0.0642467568296539,1.01891822398408,0.0270382687884964,1.02
"OTUD4",1358,1.75036460253605,0.0154441718487728,0.0796987775061125,0.0246260759882352,1.01891445463119,0.0270329317195757,1.02
"CMPK1",4637,1.29469923441072,0.0208754681394737,0.195320293398533,0.0550676990223251,1.01891058498106,0.0270274526181422,1.02
"YPEL1",7213,1.96304177582617,0.0137658149321832,0.0498268948655257,0.0161253231085984,1.01890734834103,0.0270228697901677,1.02
"SEMA3C",7191,0.912067640085923,0.0296229721292432,0.362622982885086,0.0948367863039815,1.01890401800601,0.0270181542822502,1.02
"ZMYND8",8699,1.14633448301974,0.0235368006175648,0.251912958435208,0.0688301403603368,1.01887781072068,0.0269810461678748,1.02
"THYN1",7568,0.655263344989084,0.0411380700069405,0.51358630806846,0.128287487751317,1.01886031268877,0.0269562693591431,1.02
"CRY1",7587,0.963214899431536,0.0279791584753739,0.336162347188264,0.0886576851452897,1.01885584441392,0.0269499423170357,1.02
"CSF1",978,1.90941420047557,0.0141035452038176,0.0563882640586797,0.0180076198716808,1.0188414145046,0.0269295094892185,1.02
"CD248",6435,0.772061704615308,0.0348751374672733,0.44118728606357,0.112490934371444,1.01883876523758,0.0269257580816763,1.02
"NPTXR",1696,1.80440573754912,0.0149202468191177,0.0709271393643032,0.0221841137515722,1.01883623765059,0.0269221789660659,1.02
"PIGA",9581,1.27613684044646,0.02109099411405,0.201691931540342,0.0566155262763428,1.01883116403236,0.0269149945905787,1.02
"CCT3",8688,1.17177694904574,0.0229135968790257,0.241567726161369,0.0662801377080332,1.01878500082428,0.0268496246425678,1.02
"FOXA1",150,1.51603046368947,0.0176768967029887,0.129160880195599,0.038052240520643,1.01874904992754,0.0267987139052223,1.02
"CDC14A",771,1.93635896886829,0.0138232769105408,0.0530171149144254,0.0170497455604885,1.01872653291311,0.0267668262248766,1.02
"SAG",6141,1.67194359638054,0.0159992545261556,0.0941437652811736,0.0286134508372771,1.01871454641906,0.0267498511518676,1.02
"GPR63",9841,1.45808356053153,0.0183353625353043,0.144476283618582,0.0420136203343944,1.01870370016042,0.0267344906891127,1.02
"CCT6A",7152,1.17243291269545,0.0227850999226193,0.241319315403423,0.0662254678349052,1.0186892323043,0.0267140010683339,1.02
"CPA2",4409,2.20301466814616,0.0121207945823794,0.0279882640586797,0.00951680904552968,1.01868096190169,0.0267022882545685,1.02
"STX6",1149,1.80074675191089,0.0148164899413224,0.071481662591687,0.0223304554327512,1.01866575121541,0.0266807461365565,1.02
"SNRPD3",2870,0.93083982444895,0.0286624720083297,0.352746210268949,0.0924899502605382,1.01866534470521,0.0266801704125067,1.02
"RFXANK",2509,1.1142874684028,0.0238761746901359,0.265655745721271,0.0720942850614595,1.01861221449154,0.0266049222506146,1.02
"ZNF85",2758,1.68810838588895,0.0157488402684705,0.0910503667481663,0.0277784418568958,1.01859867757233,0.0265857493252309,1.02
"FBXO11",761,0.972529821676245,0.0272768287703349,0.331427872860636,0.0876059699810064,1.01855757288955,0.0265275294199074,1.02
"INTS6",6677,1.50083131598744,0.0176497559383107,0.133114914425428,0.0390686322584241,1.01853058742332,0.0264893064317519,1.02
"ANGPTL4",2405,0.839667809157706,0.0314753626808691,0.402211246943765,0.10383706397161,1.01848790575459,0.0264288488246888,1.02
"CCNT2",1291,1.5001584574423,0.0176077427254483,0.133283129584352,0.0391123804737687,1.01847770842524,0.026414404166049,1.02
"VCP",6265,1.08060060832418,0.0244286047509471,0.280375550122249,0.0756596153010582,1.01846582091094,0.0263975651543845,1.02
"PCMT1",7848,1.39602713777495,0.0188903840882948,0.162280684596577,0.0466658448224895,1.01844741258202,0.0263714888302534,1.02
"PTGIR",122,1.01068337968736,0.0260869602821944,0.312896821515892,0.0832954376384702,1.01844329583309,0.0263656571837784,1.02
"ZNF665",9391,1.40032629297671,0.0187405046787766,0.161004400977995,0.0463284704152092,1.01835658595669,0.0262428214453445,1.02
"CHMP7",5782,1.34146412390533,0.0195615134892485,0.179557946210269,0.0510851167327771,1.01835534864307,0.0262410685551169,1.02
"PDLIM3",7275,0.652471494296784,0.0401404397821193,0.515400488997555,0.128683442285761,1.01831964930157,0.0261904927263694,1.02
"HAL",4188,2.0728332309064,0.0125560889663665,0.0383432762836186,0.0127259180311964,1.01820402832035,0.0260266784597021,1.02
"DSPP",9549,1.75674962426762,0.0147973034227131,0.0786435207823961,0.0243301161162064,1.01818178197338,0.0259951572280246,1.02
"KITLG",133,0.970633119706341,0.0266856728849529,0.33238826405868,0.0878081954881517,1.01811603693282,0.0259019979237847,1.02
"ADCYAP1R1",3666,3.42010690074309,0.00755665121842334,0.000760880195599022,0.000334143371928532,1.01807550000871,0.025844554978638,1.02
"DKK1",8430,1.88187194468656,0.0137329603010873,0.0599951100244499,0.0190646592844638,1.01807487741163,0.0258436727081124,1.02
"ANKRD11",5595,1.37405292548104,0.0187895184107959,0.169130562347188,0.0484440356382857,1.01805661471053,0.0258177927407339,1.02
"MAP3K6",8995,1.7117398868666,0.0150586525168831,0.0866268948655257,0.0265622967890027,1.01802747365249,0.0257764961556123,1.02
"PHLDA3",4492,1.37763562141292,0.0186087343920036,0.167948166259169,0.0481477565346016,1.0179283774349,0.0256360553678358,1.02
"TMEM9B",4165,1.23711260461505,0.0207120340082862,0.216027383863081,0.0601512289948141,1.01791924944215,0.0256231183388674,1.02
"CIITA",310,1.99095634631983,0.0128662011676679,0.0466660146699266,0.0152118941523947,1.01791425864056,0.0256160448677959,1.02
"C3orf14",606,1.24838127704717,0.0205182742634207,0.211871882640587,0.0591333493846153,1.01791325995696,0.0256146294277732,1.02
"MAB21L2",5427,1.69312693641441,0.0151119841110079,0.090081173594132,0.0275014172123986,1.0178934182407,0.0255865073610141,1.02
"GJC1",4918,1.51070286784063,0.0169301281421605,0.130566259168704,0.0384159257650912,1.01788628217562,0.025576393137271,1.02
"POLR3D",9759,1.49473477391084,0.0170999500598715,0.134667970660147,0.039468615460784,1.01787463852669,0.0255598899866289,1.02
"AFF3",5870,2.30787878781967,0.0110627846698366,0.0213633251833741,0.00741673920605703,1.01785465515614,0.0255315660737317,1.02
"CDC25A",9142,2.43232095998859,0.010478205271188,0.0154503667481663,0.0054937621714338,1.01782276053084,0.025486358304173,1.02
"NDEL1",8231,1.2429042462261,0.020469853340059,0.213862102689487,0.0596221854145228,1.01779151390081,0.0254420676359848,1.02
"CCNI",3422,1.08077606790218,0.0235376664434917,0.280293398533007,0.075646528920951,1.01778931206725,0.0254389465863908,1.02
"MTERF3",4200,1.34273942973853,0.018917789969881,0.179145232273839,0.0509999760586614,1.01776300932352,0.0254016625160712,1.02
"CSF2",782,2.15303339307312,0.0117959989577639,0.0316420537897311,0.0106563564074358,1.01775984685527,0.0253971796607207,1.02
"ZNF586",2581,1.22188661551335,0.0207558126921427,0.221822004889976,0.0615816014762064,1.01773450013133,0.0253612497226312,1.02
"TEDC2",334,1.70674080911577,0.0148592740464215,0.0875462102689487,0.0268112656266073,1.01773427416927,0.025360929408862,1.02
"CD1A",7499,1.18157317492699,0.0214511409000477,0.23759413202934,0.0653953340115402,1.01772380779162,0.0253460926590759,1.02
"HMGA1",7882,1.36966440913979,0.0184609504310772,0.170499755501222,0.0487734930048639,1.01768092835608,0.0252853067643406,1.02
"ZNF232",4325,1.0154761491353,0.0248995672575962,0.310502689486553,0.0827364974197506,1.01768065318527,0.0252849166738792,1.02
"ADIPOQ",2743,0.498375034341746,0.0507134654672086,0.61921173594132,0.149809832028883,1.01767318188589,0.0252743250938087,1.02
"MAGOHB",3655,1.64039286186992,0.0153967983715348,0.100612224938875,0.0303944766372971,1.0176608184982,0.0252567981443163,1.02
"PDLIM4",615,1.46696261688275,0.0172043908622473,0.142099755501223,0.0414082475915048,1.01764769842076,0.0252381982411559,1.02
"MRTFA",2202,1.34465857769328,0.0187438432242004,0.178519315403423,0.0508346645456336,1.01762362503622,0.0252040695703592,1.02
"FAM193A",8788,1.18673006276763,0.0212027212924772,0.235496332518337,0.0649207544056032,1.01759388539389,0.0251619067702661,1.02
